sim_clock_hour,soc_kwh_in,pref_logged_kW,lp_expert_pref0_kW,price_0,price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,price_11,price_12,price_13,price_14,price_15,price_16,price_17,price_18,price_19,price_20,price_21,price_22,price_23
209.0,1275.8267491828915,472.2875252455933,500.0,0.3508677615431862,0.9176402110996682,0.07546345065709942,0.03585249383023088,-0.32296772792417616,0.00547745822496392,-0.48023759116374404,-0.6759558607358834,0.31079093237947397,0.6060438523882633,0.362748884582183,0.562967237938563,0.13593970762616034,-0.24229053121981126,0.08953983399879861,-0.09961919304888599,-0.40459687904427133,-0.6469942650358801,-0.5681057534142381,0.017790704576016086,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021
210.0,823.4276670038594,499.9663108506931,500.0,0.9176402110996682,0.07546345065709942,0.03585249383023088,-0.32296772792417616,0.00547745822496392,-0.48023759116374404,-0.6759558607358834,0.31079093237947397,0.6060438523882633,0.362748884582183,0.562967237938563,0.13593970762616034,-0.24229053121981126,0.08953983399879861,-0.09961919304888599,-0.40459687904427133,-0.6469942650358801,-0.5681057534142381,0.017790704576016086,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285
211.0,350.4992832348054,-141.39930123832644,158.4202981419004,0.07546345065709942,0.03585249383023088,-0.32296772792417616,0.00547745822496392,-0.48023759116374404,-0.6759558607358834,0.31079093237947397,0.6060438523882633,0.362748884582183,0.562967237938563,0.13593970762616034,-0.24229053121981126,0.08953983399879861,-0.09961919304888599,-0.40459687904427133,-0.6469942650358801,-0.5681057534142381,0.017790704576016086,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091
212.0,397.56673137363686,-149.2182422887224,207.96498039330197,0.03585249383023088,-0.32296772792417616,0.00547745822496392,-0.48023759116374404,-0.6759558607358834,0.31079093237947397,0.6060438523882633,0.362748884582183,0.562967237938563,0.13593970762616034,-0.24229053121981126,0.08953983399879861,-0.09961919304888599,-0.40459687904427133,-0.6469942650358801,-0.5681057534142381,0.017790704576016086,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091,-0.2180428984827199
213.0,492.891866248128,-497.2242837310402,-500.0,-0.32296772792417616,0.00547745822496392,-0.48023759116374404,-0.6759558607358834,0.31079093237947397,0.6060438523882633,0.362748884582183,0.562967237938563,0.13593970762616034,-0.24229053121981126,0.08953983399879861,-0.09961919304888599,-0.40459687904427133,-0.6469942650358801,-0.5681057534142381,0.017790704576016086,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091,-0.2180428984827199,-0.6979231116132973
214.0,884.9486590119207,146.49818161720856,36.788062117811215,0.00547745822496392,-0.48023759116374404,-0.6759558607358834,0.31079093237947397,0.6060438523882633,0.362748884582183,0.562967237938563,0.13593970762616034,-0.24229053121981126,0.08953983399879861,-0.09961919304888599,-0.40459687904427133,-0.6469942650358801,-0.5681057534142381,0.017790704576016086,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091,-0.2180428984827199,-0.6979231116132973,0.3709464454303228
215.0,782.908453389195,-495.23143264759307,-500.0,-0.48023759116374404,-0.6759558607358834,0.31079093237947397,0.6060438523882633,0.362748884582183,0.562967237938563,0.13593970762616034,-0.24229053121981126,0.08953983399879861,-0.09961919304888599,-0.40459687904427133,-0.6469942650358801,-0.5681057534142381,0.017790704576016086,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091,-0.2180428984827199,-0.6979231116132973,0.3709464454303228,-0.22037946857221524
216.0,1165.3337937397168,-499.62152364841023,-500.0,-0.6759558607358834,0.31079093237947397,0.6060438523882633,0.362748884582183,0.562967237938563,0.13593970762616034,-0.24229053121981126,0.08953983399879861,-0.09961919304888599,-0.40459687904427133,-0.6469942650358801,-0.5681057534142381,0.017790704576016086,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091,-0.2180428984827199,-0.6979231116132973,0.3709464454303228,-0.22037946857221524,0.5693911020086637
217.0,1592.23833697924,399.33309457571033,-34.4859610744841,0.31079093237947397,0.6060438523882633,0.362748884582183,0.562967237938563,0.13593970762616034,-0.24229053121981126,0.08953983399879861,-0.09961919304888599,-0.40459687904427133,-0.6469942650358801,-0.5681057534142381,0.017790704576016086,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091,-0.2180428984827199,-0.6979231116132973,0.3709464454303228,-0.22037946857221524,0.5693911020086637,0.17002991626299785
218.0,1276.4513264793452,496.4874445090707,500.0,0.6060438523882633,0.362748884582183,0.562967237938563,0.13593970762616034,-0.24229053121981126,0.08953983399879861,-0.09961919304888599,-0.40459687904427133,-0.6469942650358801,-0.5681057534142381,0.017790704576016086,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091,-0.2180428984827199,-0.6979231116132973,0.3709464454303228,-0.22037946857221524,0.5693911020086637,0.17002991626299785,0.43467603022021917
219.0,825.6774718445322,452.80124346708146,158.6078650995076,0.362748884582183,0.562967237938563,0.13593970762616034,-0.24229053121981126,0.08953983399879861,-0.09961919304888599,-0.40459687904427133,-0.6469942650358801,-0.5681057534142381,0.017790704576016086,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091,-0.2180428984827199,-0.6979231116132973,0.3709464454303228,-0.22037946857221524,0.5693911020086637,0.17002991626299785,0.43467603022021917,0.33547159583460684
220.0,405.75103698954706,31.854327360346744,216.58003893636533,0.562967237938563,0.13593970762616034,-0.24229053121981126,0.08953983399879861,-0.09961919304888599,-0.40459687904427133,-0.6469942650358801,-0.5681057534142381,0.017790704576016086,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091,-0.2180428984827199,-0.6979231116132973,0.3709464454303228,-0.22037946857221524,0.5693911020086637,0.17002991626299785,0.43467603022021917,0.33547159583460684,-0.804227002954671
221.0,345.3823490428873,17.031409842482425,153.03405162409192,0.13593970762616034,-0.24229053121981126,0.08953983399879861,-0.09961919304888599,-0.40459687904427133,-0.6469942650358801,-0.5681057534142381,0.017790704576016086,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091,-0.2180428984827199,-0.6979231116132973,0.3709464454303228,-0.22037946857221524,0.5693911020086637,0.17002991626299785,0.43467603022021917,0.33547159583460684,-0.804227002954671,0.31769140224577674
222.0,328.02902872236484,-497.4998301471148,-500.0,-0.24229053121981126,0.08953983399879861,-0.09961919304888599,-0.40459687904427133,-0.6469942650358801,-0.5681057534142381,0.017790704576016086,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091,-0.2180428984827199,-0.6979231116132973,0.3709464454303228,-0.22037946857221524,0.5693911020086637,0.17002991626299785,0.43467603022021917,0.33547159583460684,-0.804227002954671,0.31769140224577674,-0.23424689334448415
223.0,745.0171623364822,358.570965860666,500.0,0.08953983399879861,-0.09961919304888599,-0.40459687904427133,-0.6469942650358801,-0.5681057534142381,0.017790704576016086,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091,-0.2180428984827199,-0.6979231116132973,0.3709464454303228,-0.22037946857221524,0.5693911020086637,0.17002991626299785,0.43467603022021917,0.33547159583460684,-0.804227002954671,0.31769140224577674,-0.23424689334448415,-0.25744332078497917
224.0,489.1565908851491,-319.18312352790923,120.16483251068334,-0.09961919304888599,-0.40459687904427133,-0.6469942650358801,-0.5681057534142381,0.017790704576016086,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091,-0.2180428984827199,-0.6979231116132973,0.3709464454303228,-0.22037946857221524,0.5693911020086637,0.17002991626299785,0.43467603022021917,0.33547159583460684,-0.804227002954671,0.31769140224577674,-0.23424689334448415,-0.25744332078497917,-0.1190432071317907
225.0,745.7395907640202,-380.8570494017302,-109.74779919576817,-0.40459687904427133,-0.6469942650358801,-0.5681057534142381,0.017790704576016086,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091,-0.2180428984827199,-0.6979231116132973,0.3709464454303228,-0.22037946857221524,0.5693911020086637,0.17002991626299785,0.43467603022021917,0.33547159583460684,-0.804227002954671,0.31769140224577674,-0.23424689334448415,-0.25744332078497917,-0.1190432071317907,0.3572619266739534
226.0,1102.671268563986,-217.8644353550881,-500.0,-0.6469942650358801,-0.5681057534142381,0.017790704576016086,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091,-0.2180428984827199,-0.6979231116132973,0.3709464454303228,-0.22037946857221524,0.5693911020086637,0.17002991626299785,0.43467603022021917,0.33547159583460684,-0.804227002954671,0.31769140224577674,-0.23424689334448415,-0.25744332078497917,-0.1190432071317907,0.3572619266739534,0.39375706881756556
227.0,1322.5460640966792,-492.7530232244339,-500.0,-0.5681057534142381,0.017790704576016086,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091,-0.2180428984827199,-0.6979231116132973,0.3709464454303228,-0.22037946857221524,0.5693911020086637,0.17002991626299785,0.43467603022021917,0.33547159583460684,-0.804227002954671,0.31769140224577674,-0.23424689334448415,-0.25744332078497917,-0.1190432071317907,0.3572619266739534,0.39375706881756556,0.4345079962858581
228.0,1766.9506448087507,86.94206201655611,-34.788794938157196,0.017790704576016086,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091,-0.2180428984827199,-0.6979231116132973,0.3709464454303228,-0.22037946857221524,0.5693911020086637,0.17002991626299785,0.43467603022021917,0.33547159583460684,-0.804227002954671,0.31769140224577674,-0.23424689334448415,-0.25744332078497917,-0.1190432071317907,0.3572619266739534,0.39375706881756556,0.4345079962858581,-0.6388774280859416
229.0,1726.8906733843642,318.98535189338594,423.0428140888044,0.08228297110604454,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091,-0.2180428984827199,-0.6979231116132973,0.3709464454303228,-0.22037946857221524,0.5693911020086637,0.17002991626299785,0.43467603022021917,0.33547159583460684,-0.804227002954671,0.31769140224577674,-0.23424689334448415,-0.25744332078497917,-0.1190432071317907,0.3572619266739534,0.39375706881756556,0.4345079962858581,-0.6388774280859416,-0.2162288785785438
230.0,1451.8209173022797,-285.33274138928954,-366.50429757654774,-0.16483258426609929,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091,-0.2180428984827199,-0.6979231116132973,0.3709464454303228,-0.22037946857221524,0.5693911020086637,0.17002991626299785,0.43467603022021917,0.33547159583460684,-0.804227002954671,0.31769140224577674,-0.23424689334448415,-0.25744332078497917,-0.1190432071317907,0.3572619266739534,0.39375706881756556,0.4345079962858581,-0.6388774280859416,-0.2162288785785438,-0.9281743083642978
231.0,1661.6028234482355,464.61653932489736,500.0,0.6065985846227571,0.1265995064653021,0.3081256153160285,0.5824397820946091,-0.2180428984827199,-0.6979231116132973,0.3709464454303228,-0.22037946857221524,0.5693911020086637,0.17002991626299785,0.43467603022021917,0.33547159583460684,-0.804227002954671,0.31769140224577674,-0.23424689334448415,-0.25744332078497917,-0.1190432071317907,0.3572619266739534,0.39375706881756556,0.4345079962858581,-0.6388774280859416,-0.2162288785785438,-0.9281743083642978,-0.015802431718529242
