sim_clock_hour,soc_kwh_in,pref_logged_kW,lp_expert_pref0_kW,price_0,price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,price_11,price_12,price_13,price_14,price_15,price_16,price_17,price_18,price_19,price_20,price_21,price_22,price_23
431,200,0,0,0,0,0.025869541,0.026853982,0.033048486,0.032613841,0.038834144,0.041540172,0.057885334,0.049583929,0.042727587,0.024220555,0.024275383,0.010866765,0.018198892,0.022867289,0.034210166,0.052802757,0.072288425,0.096954749,0.109205221,0.084223849,0.071574059,0.059770454
432,200,-59.27528293,0,59.27528293,3513.559166,0.026853982,0.033048486,0.032613841,0.038834144,0.041540172,0.057885334,0.049583929,0.042727587,0.024220555,0.024275383,0.010866765,0.018198892,0.022867289,0.034210166,0.052802757,0.072288425,0.096954749,0.109205221,0.084223849,0.071574059,0.059770454,0.044074386
433,248.4789537,-482.7026529,-500,-17.29734705,299.198215,0.033048486,0.032613841,0.038834144,0.041540172,0.057885334,0.049583929,0.042727587,0.024220555,0.024275383,0.010866765,0.018198892,0.022867289,0.034210166,0.052802757,0.072288425,0.096954749,0.109205221,0.084223849,0.071574059,0.059770454,0.044074386,0.029950154
434,641.346682,-496.5222539,-500,-3.47774613,12.09471814,0.032613841,0.038834144,0.041540172,0.057885334,0.049583929,0.042727587,0.024220555,0.024275383,0.010866765,0.018198892,0.022867289,0.034210166,0.052802757,0.072288425,0.096954749,0.109205221,0.084223849,0.071574059,0.059770454,0.044074386,0.029950154,0.036734586
435,1070.988804,-253.0748652,-267.3802061,-14.30534089,204.642778,0.038834144,0.041540172,0.057885334,0.049583929,0.042727587,0.024220555,0.024275383,0.010866765,0.018198892,0.022867289,0.034210166,0.052802757,0.072288425,0.096954749,0.109205221,0.084223849,0.071574059,0.059770454,0.044074386,0.029950154,0.036734586,0.03203764
436,1307.422453,-433.280536,-500,-66.71946396,4451.486871,0.041540172,0.057885334,0.049583929,0.042727587,0.024220555,0.024275383,0.010866765,0.018198892,0.022867289,0.034210166,0.052802757,0.072288425,0.096954749,0.109205221,0.084223849,0.071574059,0.059770454,0.044074386,0.029950154,0.036734586,0.03203764,0.01938399
437,1673.002953,-51.37581246,-133.681102,-82.30528954,6774.160686,0.057885334,0.049583929,0.042727587,0.024220555,0.024275383,0.010866765,0.018198892,0.022867289,0.034210166,0.052802757,0.072288425,0.096954749,0.109205221,0.084223849,0.071574059,0.059770454,0.044074386,0.029950154,0.036734586,0.03203764,0.01938399,0.029626907
438,1743.580931,-21.4190223,124.8220328,146.2410551,21386.4462,0.049583929,0.042727587,0.024220555,0.024275383,0.010866765,0.018198892,0.022867289,0.034210166,0.052802757,0.072288425,0.096954749,0.109205221,0.084223849,0.071574059,0.059770454,0.044074386,0.029950154,0.036734586,0.03203764,0.01938399,0.029626907,0.032943518
439,1766.85582,500,500,0,0,0.042727587,0.024220555,0.024275383,0.010866765,0.018198892,0.022867289,0.034210166,0.052802757,0.072288425,0.096954749,0.109205221,0.084223849,0.071574059,0.059770454,0.044074386,0.029950154,0.036734586,0.03203764,0.01938399,0.029626907,0.032943518,0.054228384
440,1360.456627,500,500,0,0,0.024220555,0.024275383,0.010866765,0.018198892,0.022867289,0.034210166,0.052802757,0.072288425,0.096954749,0.109205221,0.084223849,0.071574059,0.059770454,0.044074386,0.029950154,0.036734586,0.03203764,0.01938399,0.029626907,0.032943518,0.054228384,0.054503437
441,919.5414886,491.4452864,500,8.554713641,73.18312548,0.024275383,0.010866765,0.018198892,0.022867289,0.034210166,0.052802757,0.072288425,0.096954749,0.109205221,0.084223849,0.071574059,0.059770454,0.044074386,0.029950154,0.036734586,0.03203764,0.01938399,0.029626907,0.032943518,0.054228384,0.054503437,0.044608958
442,484.7584633,-292.5388376,-384.4647755,-91.92593787,8450.378053,0.010866765,0.018198892,0.022867289,0.034210166,0.052802757,0.072288425,0.096954749,0.109205221,0.084223849,0.071574059,0.059770454,0.044074386,0.029950154,0.036734586,0.03203764,0.01938399,0.029626907,0.032943518,0.054228384,0.054503437,0.044608958,0.042322183
443,708.5104485,-237.2537368,351.06363,588.3173667,346117.324,0.018198892,0.022867289,0.034210166,0.052802757,0.072288425,0.096954749,0.109205221,0.084223849,0.071574059,0.059770454,0.044074386,0.029950154,0.036734586,0.03203764,0.01938399,0.029626907,0.032943518,0.054228384,0.054503437,0.044608958,0.042322183,0.03450744
444,938.2782356,-465.1038261,-500,-34.89617388,1217.742951,0.022867289,0.034210166,0.052802757,0.072288425,0.096954749,0.109205221,0.084223849,0.071574059,0.059770454,0.044074386,0.029950154,0.036734586,0.03203764,0.01938399,0.029626907,0.032943518,0.054228384,0.054503437,0.044608958,0.042322183,0.03450744,0.017300421
445,1345.840623,-482.9544963,-478.0625018,4.89199453,23.93161048,0.034210166,0.052802757,0.072288425,0.096954749,0.109205221,0.084223849,0.071574059,0.059770454,0.044074386,0.029950154,0.036734586,0.03203764,0.01938399,0.029626907,0.032943518,0.054228384,0.054503437,0.044608958,0.042322183,0.03450744,0.017300421,0.019706047
446,1768.301653,-27.08334335,-33.36668141,-6.283338062,39.4803372,0.052802757,0.072288425,0.096954749,0.109205221,0.084223849,0.071574059,0.059770454,0.044074386,0.029950154,0.036734586,0.03203764,0.01938399,0.029626907,0.032943518,0.054228384,0.054503437,0.044608958,0.042322183,0.03450744,0.017300421,0.019706047,0.020281742
447,1800,-39.10465996,0,39.10465996,1529.174431,0.072288425,0.096954749,0.109205221,0.084223849,0.071574059,0.059770454,0.044074386,0.029950154,0.036734586,0.03203764,0.01938399,0.029626907,0.032943518,0.054228384,0.054503437,0.044608958,0.042322183,0.03450744,0.017300421,0.019706047,0.020281742,0.028478829
448,1799.622034,-18.51936868,-0.39785909,18.12150959,328.3891098,0.096954749,0.109205221,0.084223849,0.071574059,0.059770454,0.044074386,0.029950154,0.036734586,0.03203764,0.01938399,0.029626907,0.032943518,0.054228384,0.054503437,0.044608958,0.042322183,0.03450744,0.017300421,0.019706047,0.020281742,0.028478829,0.036579404
449,1772.63456,141.2208037,155.4047995,14.18399578,201.1857363,0.109205221,0.084223849,0.071574059,0.059770454,0.044074386,0.029950154,0.036734586,0.03203764,0.01938399,0.029626907,0.032943518,0.054228384,0.054503437,0.044608958,0.042322183,0.03450744,0.017300421,0.019706047,0.020281742,0.028478829,0.036579404,0.051676396
450,1618.958739,499.776514,500,0.223485985,0.049945985,0.084223849,0.071574059,0.059770454,0.044074386,0.029950154,0.036734586,0.03203764,0.01938399,0.029626907,0.032943518,0.054228384,0.054503437,0.044608958,0.042322183,0.03450744,0.017300421,0.019706047,0.020281742,0.028478829,0.036579404,0.051676396,0.075943106
451,1170.239557,500,500,0,0,0.071574059,0.059770454,0.044074386,0.029950154,0.036734586,0.03203764,0.01938399,0.029626907,0.032943518,0.054228384,0.054503437,0.044608958,0.042322183,0.03450744,0.017300421,0.019706047,0.020281742,0.028478829,0.036579404,0.051676396,0.075943106,0.094978136
452,695.2572492,500,500,0,0,0.059770454,0.044074386,0.029950154,0.036734586,0.03203764,0.01938399,0.029626907,0.032943518,0.054228384,0.054503437,0.044608958,0.042322183,0.03450744,0.017300421,0.019706047,0.020281742,0.028478829,0.036579404,0.051676396,0.075943106,0.094978136,0.103205627
453,220.2572492,22.67354701,21.3234202,-1.350126812,1.822842408,0.044074386,0.029950154,0.036734586,0.03203764,0.01938399,0.029626907,0.032943518,0.054228384,0.054503437,0.044608958,0.042322183,0.03450744,0.017300421,0.019706047,0.020281742,0.028478829,0.036579404,0.051676396,0.075943106,0.094978136,0.103205627,0.084998972
454,200,0,0,0,0,0.029950154,0.036734586,0.03203764,0.01938399,0.029626907,0.032943518,0.054228384,0.054503437,0.044608958,0.042322183,0.03450744,0.017300421,0.019706047,0.020281742,0.028478829,0.036579404,0.051676396,0.075943106,0.094978136,0.103205627,0.084998972,0.07364807
455,200,-34.18203921,0,34.18203921,1168.411805,0.036734586,0.03203764,0.01938399,0.029626907,0.032943518,0.054228384,0.054503437,0.044608958,0.042322183,0.03450744,0.017300421,0.019706047,0.020281742,0.028478829,0.036579404,0.051676396,0.075943106,0.094978136,0.103205627,0.084998972,0.07364807,0.058475444
456,225.8244296,-436.4379108,-500,-63.56208916,4040.139178,0.03203764,0.01938399,0.029626907,0.032943518,0.054228384,0.054503437,0.044608958,0.042322183,0.03450744,0.017300421,0.019706047,0.020281742,0.028478829,0.036579404,0.051676396,0.075943106,0.094978136,0.103205627,0.084998972,0.07364807,0.058475444,0.054202635
457,578.1575245,181.741488,398.0605521,216.3190641,46793.93749,0.01938399,0.029626907,0.032943518,0.054228384,0.054503437,0.044608958,0.042322183,0.03450744,0.017300421,0.019706047,0.020281742,0.028478829,0.036579404,0.051676396,0.075943106,0.094978136,0.103205627,0.084998972,0.07364807,0.058475444,0.054202635,0.035124773
458,445.0700183,68.71896516,-426.242086,-494.9610511,244986.4421,0.029626907,0.032943518,0.054228384,0.054503437,0.044608958,0.042322183,0.03450744,0.017300421,0.019706047,0.020281742,0.028478829,0.036579404,0.051676396,0.075943106,0.094978136,0.103205627,0.084998972,0.07364807,0.058475444,0.054202635,0.035124773,0.034328149
459,370.839385,-500,-500,0,0,0.032943518,0.054228384,0.054503437,0.044608958,0.042322183,0.03450744,0.017300421,0.019706047,0.020281742,0.028478829,0.036579404,0.051676396,0.075943106,0.094978136,0.103205627,0.084998972,0.07364807,0.058475444,0.054202635,0.035124773,0.034328149,0.024112262
460,769.0606199,-499.686416,-500,-0.313584012,0.098334933,0.054228384,0.054503437,0.044608958,0.042322183,0.03450744,0.017300421,0.019706047,0.020281742,0.028478829,0.036579404,0.051676396,0.075943106,0.094978136,0.103205627,0.084998972,0.07364807,0.058475444,0.054202635,0.035124773,0.034328149,0.024112262,0.033380962
461,1201.983606,-467.1651077,-500,-32.83489229,1078.130152,0.054503437,0.044608958,0.042322183,0.03450744,0.017300421,0.019706047,0.020281742,0.028478829,0.036579404,0.051676396,0.075943106,0.094978136,0.103205627,0.084998972,0.07364807,0.058475444,0.054202635,0.035124773,0.034328149,0.024112262,0.033380962,0.025034345
462,1630.835525,320.7452851,500,179.2547149,32132.25281,0.044608958,0.042322183,0.03450744,0.017300421,0.019706047,0.020281742,0.028478829,0.036579404,0.051676396,0.075943106,0.094978136,0.103205627,0.084998972,0.07364807,0.058475444,0.054202635,0.035124773,0.034328149,0.024112262,0.033380962,0.025034345,0.031475663
463,1405.456939,500,500,0,0,0.042322183,0.03450744,0.017300421,0.019706047,0.020281742,0.028478829,0.036579404,0.051676396,0.075943106,0.094978136,0.103205627,0.084998972,0.07364807,0.058475444,0.054202635,0.035124773,0.034328149,0.024112262,0.033380962,0.025034345,0.031475663,0.046643155
464,978.0490648,500,500,0,0,0.03450744,0.017300421,0.019706047,0.020281742,0.028478829,0.036579404,0.051676396,0.075943106,0.094978136,0.103205627,0.084998972,0.07364807,0.058475444,0.054202635,0.035124773,0.034328149,0.024112262,0.033380962,0.025034345,0.031475663,0.046643155,0.051407852
465,537.3979058,310.1408548,355.1556904,45.01483559,2026.335423,0.017300421,0.019706047,0.020281742,0.028478829,0.036579404,0.051676396,0.075943106,0.094978136,0.103205627,0.084998972,0.07364807,0.058475444,0.054202635,0.035124773,0.034328149,0.024112262,0.033380962,0.025034345,0.031475663,0.046643155,0.051407852,0.061442604
466,256.1009461,24.90373792,59.05362743,34.14988951,1166.214954,0.019706047,0.020281742,0.028478829,0.036579404,0.051676396,0.075943106,0.094978136,0.103205627,0.084998972,0.07364807,0.058475444,0.054202635,0.035124773,0.034328149,0.024112262,0.033380962,0.025034345,0.031475663,0.046643155,0.051407852,0.061442604,0.037025235
467,222.0220643,-422.5025774,-500,-77.4974226,6005.85051,0.020281742,0.028478829,0.036579404,0.051676396,0.075943106,0.094978136,0.103205627,0.084998972,0.07364807,0.058475444,0.054202635,0.035124773,0.034328149,0.024112262,0.033380962,0.025034345,0.031475663,0.046643155,0.051407852,0.061442604,0.037025235,0.023507477
468,583.9497219,-487.8274772,-500,-12.17252276,148.1703103,0.028478829,0.036579404,0.051676396,0.075943106,0.094978136,0.103205627,0.084998972,0.07364807,0.058475444,0.054202635,0.035124773,0.034328149,0.024112262,0.033380962,0.025034345,0.031475663,0.046643155,0.051407852,0.061442604,0.037025235,0.023507477,0.023541377
469,1020.702508,-494.6642696,-500,-5.335730444,28.47001937,0.036579404,0.051676396,0.075943106,0.094978136,0.103205627,0.084998972,0.07364807,0.058475444,0.054202635,0.035124773,0.034328149,0.024112262,0.033380962,0.025034345,0.031475663,0.046643155,0.051407852,0.061442604,0.037025235,0.023507477,0.023541377,0.023248179
470,1452.529291,-408.5080251,-365.7586414,42.74938369,1827.509806,0.051676396,0.075943106,0.094978136,0.103205627,0.084998972,0.07364807,0.058475444,0.054202635,0.035124773,0.034328149,0.024112262,0.033380962,0.025034345,0.031475663,0.046643155,0.051407852,0.061442604,0.037025235,0.023507477,0.023541377,0.023248179,0.017744567
471,1798.838557,-18.74134225,-1.222571963,17.51877029,306.9073125,0.075943106,0.094978136,0.103205627,0.084998972,0.07364807,0.058475444,0.054202635,0.035124773,0.034328149,0.024112262,0.033380962,0.025034345,0.031475663,0.046643155,0.051407852,0.061442604,0.037025235,0.023507477,0.023541377,0.023248179,0.017744567,0.028999397
472,1784.156447,-14.60112462,-16.67742451,-2.076299885,4.311021212,0.094978136,0.103205627,0.084998972,0.07364807,0.058475444,0.054202635,0.035124773,0.034328149,0.024112262,0.033380962,0.025034345,0.031475663,0.046643155,0.051407852,0.061442604,0.037025235,0.023507477,0.023541377,0.023248179,0.017744567,0.028999397,0.03926936
473,1752.783993,144.3103813,134.5094664,-9.800914939,96.05793364,0.103205627,0.084998972,0.07364807,0.058475444,0.054202635,0.035124773,0.034328149,0.024112262,0.033380962,0.025034345,0.031475663,0.046643155,0.051407852,0.061442604,0.037025235,0.023507477,0.023541377,0.023248179,0.017744567,0.028999397,0.03926936,0.047451815
474,1596.616047,444.6533146,500,55.34668539,3063.255584,0.084998972,0.07364807,0.058475444,0.054202635,0.035124773,0.034328149,0.024112262,0.033380962,0.025034345,0.031475663,0.046643155,0.051407852,0.061442604,0.037025235,0.023507477,0.023541377,0.023248179,0.017744567,0.028999397,0.03926936,0.047451815,0.077156868
475,1191.318821,500,500,0,0,0.07364807,0.058475444,0.054202635,0.035124773,0.034328149,0.024112262,0.033380962,0.025034345,0.031475663,0.046643155,0.051407852,0.061442604,0.037025235,0.023507477,0.023541377,0.023248179,0.017744567,0.028999397,0.03926936,0.047451815,0.077156868,0.095155903
476,720.7004339,500,500,0,0,0.058475444,0.054202635,0.035124773,0.034328149,0.024112262,0.033380962,0.025034345,0.031475663,0.046643155,0.051407852,0.061442604,0.037025235,0.023507477,0.023541377,0.023248179,0.017744567,0.028999397,0.03926936,0.047451815,0.077156868,0.095155903,0.11059564
477,245.7004339,47.58008738,48.10571991,0.525632537,0.276289564,0.054202635,0.035124773,0.034328149,0.024112262,0.033380962,0.025034345,0.031475663,0.046643155,0.051407852,0.061442604,0.037025235,0.023507477,0.023541377,0.023248179,0.017744567,0.028999397,0.03926936,0.047451815,0.077156868,0.095155903,0.11059564,0.091058507
478,200,-2,0,2,4,0.035124773,0.034328149,0.024112262,0.033380962,0.025034345,0.031475663,0.046643155,0.051407852,0.061442604,0.037025235,0.023507477,0.023541377,0.023248179,0.017744567,0.028999397,0.03926936,0.047451815,0.077156868,0.095155903,0.11059564,0.091058507,0.072207521
479,200,-1,0,1,1,0.034328149,0.024112262,0.033380962,0.025034345,0.031475663,0.046643155,0.051407852,0.061442604,0.037025235,0.023507477,0.023541377,0.023248179,0.017744567,0.028999397,0.03926936,0.047451815,0.077156868,0.095155903,0.11059564,0.091058507,0.072207521,0.052959902
480,200.2206643,-40.59346797,0.232278207,40.82574617,1666.74155,0.024112262,0.033380962,0.025034345,0.031475663,0.046643155,0.051407852,0.061442604,0.037025235,0.023507477,0.023541377,0.023248179,0.017744567,0.028999397,0.03926936,0.047451815,0.077156868,0.095155903,0.11059564,0.091058507,0.072207521,0.052959902,0.046814386
481,234.6791681,-114.8405607,36.5043875,151.3449482,22905.29335,0.033380962,0.025034345,0.031475663,0.046643155,0.051407852,0.061442604,0.037025235,0.023507477,0.023541377,0.023248179,0.017744567,0.028999397,0.03926936,0.047451815,0.077156868,0.095155903,0.11059564,0.091058507,0.072207521,0.052959902,0.046814386,0.032314439
482,333.531142,-499.6105636,-500,-0.389436395,0.151660706,0.025034345,0.031475663,0.046643155,0.051407852,0.061442604,0.037025235,0.023507477,0.023541377,0.023248179,0.017744567,0.028999397,0.03926936,0.047451815,0.077156868,0.095155903,0.11059564,0.091058507,0.072207521,0.052959902,0.046814386,0.032314439,0.036609373
483,744.8118285,-139.6107106,-110.7243911,28.88631951,834.4194548,0.031475663,0.046643155,0.051407852,0.061442604,0.037025235,0.023507477,0.023541377,0.023248179,0.017744567,0.028999397,0.03926936,0.047451815,0.077156868,0.095155903,0.11059564,0.091058507,0.072207521,0.052959902,0.046814386,0.032314439,0.036609373,0.032589773
484,890.7940828,-498.1764657,-500,-1.823534297,3.325277332,0.046643155,0.051407852,0.061442604,0.037025235,0.023507477,0.023541377,0.023248179,0.017744567,0.028999397,0.03926936,0.047451815,0.077156868,0.095155903,0.11059564,0.091058507,0.072207521,0.052959902,0.046814386,0.032314439,0.036609373,0.032589773,0.031808166
485,1303.491145,-464.324816,-500,-35.67518403,1272.718756,0.051407852,0.061442604,0.037025235,0.023507477,0.023541377,0.023248179,0.017744567,0.028999397,0.03926936,0.047451815,0.077156868,0.095155903,0.11059564,0.091058507,0.072207521,0.052959902,0.046814386,0.032314439,0.036609373,0.032589773,0.031808166,0.029755644
486,1730.88526,500,500,0,0,0.061442604,0.037025235,0.023507477,0.023541377,0.023248179,0.017744567,0.028999397,0.03926936,0.047451815,0.077156868,0.095155903,0.11059564,0.091058507,0.072207521,0.052959902,0.046814386,0.032314439,0.036609373,0.032589773,0.031808166,0.029755644,0.035312716
487,1356.292974,500,500,0,0,0.037025235,0.023507477,0.023541377,0.023248179,0.017744567,0.028999397,0.03926936,0.047451815,0.077156868,0.095155903,0.11059564,0.091058507,0.072207521,0.052959902,0.046814386,0.032314439,0.036609373,0.032589773,0.031808166,0.029755644,0.035312716,0.042835972
488,916.085178,500,500,0,0,0.023507477,0.023541377,0.023248179,0.017744567,0.028999397,0.03926936,0.047451815,0.077156868,0.095155903,0.11059564,0.091058507,0.072207521,0.052959902,0.046814386,0.032314439,0.036609373,0.032589773,0.031808166,0.029755644,0.035312716,0.042835972,0.050805416
489,475.0035098,278.5156763,289.4773787,10.9617024,120.1589195,0.023541377,0.023248179,0.017744567,0.028999397,0.03926936,0.047451815,0.077156868,0.095155903,0.11059564,0.091058507,0.072207521,0.052959902,0.046814386,0.032314439,0.036609373,0.032589773,0.031808166,0.029755644,0.035312716,0.042835972,0.050805416,0.051342643
490,220.1721419,-354.1777175,-500,-145.8222825,21264.13807,0.023248179,0.017744567,0.028999397,0.03926936,0.047451815,0.077156868,0.095155903,0.11059564,0.091058507,0.072207521,0.052959902,0.046814386,0.032314439,0.036609373,0.032589773,0.031808166,0.029755644,0.035312716,0.042835972,0.050805416,0.051342643,0.031924271
491,512.5880726,-433.5900097,-355.1704499,78.41955976,6149.627353,0.017744567,0.028999397,0.03926936,0.047451815,0.077156868,0.095155903,0.11059564,0.091058507,0.072207521,0.052959902,0.046814386,0.032314439,0.036609373,0.032589773,0.031808166,0.029755644,0.035312716,0.042835972,0.050805416,0.051342643,0.031924271,0.036043798
492,911.801252,-490.2450976,-434.9460505,55.29904713,3057.984613,0.028999397,0.03926936,0.047451815,0.077156868,0.095155903,0.11059564,0.091058507,0.072207521,0.052959902,0.046814386,0.032314439,0.036609373,0.032589773,0.031808166,0.029755644,0.035312716,0.042835972,0.050805416,0.051342643,0.031924271,0.036043798,0.026881712
493,1350.089287,-474.8216146,-473.5902241,1.231390538,1.516322657,0.03926936,0.047451815,0.077156868,0.095155903,0.11059564,0.091058507,0.072207521,0.052959902,0.046814386,0.032314439,0.036609373,0.032589773,0.031808166,0.029755644,0.035312716,0.042835972,0.050805416,0.051342643,0.031924271,0.036043798,0.026881712,0.012119559
494,1764.753961,-13.37164281,-37.1010941,-23.72945129,563.0868585,0.047451815,0.077156868,0.095155903,0.11059564,0.091058507,0.072207521,0.052959902,0.046814386,0.032314439,0.036609373,0.032589773,0.031808166,0.029755644,0.035312716,0.042835972,0.050805416,0.051342643,0.031924271,0.036043798,0.026881712,0.012119559,0.024060943
495,1791.140993,-9.591458118,-9.325270494,0.266187624,0.070855851,0.077156868,0.095155903,0.11059564,0.091058507,0.072207521,0.052959902,0.046814386,0.032314439,0.036609373,0.032589773,0.031808166,0.029755644,0.035312716,0.042835972,0.050805416,0.051342643,0.031924271,0.036043798,0.026881712,0.012119559,0.024060943,0.03071615
496,1769.693535,-23.92732038,-31.90154233,-7.974221951,63.58821572,0.095155903,0.11059564,0.091058507,0.072207521,0.052959902,0.046814386,0.032314439,0.036609373,0.032589773,0.031808166,0.029755644,0.035312716,0.042835972,0.050805416,0.051342643,0.031924271,0.036043798,0.026881712,0.012119559,0.024060943,0.03071615,0.040071958
497,1745.574952,165.8944434,126.9210023,-38.97344109,1518.92911,0.11059564,0.091058507,0.072207521,0.052959902,0.046814386,0.032314439,0.036609373,0.032589773,0.031808166,0.029755644,0.035312716,0.042835972,0.050805416,0.051342643,0.031924271,0.036043798,0.026881712,0.012119559,0.024060943,0.03071615,0.040071958,0.053405433
498,1572.867763,499.7557486,500,0.244251438,0.059658765,0.091058507,0.072207521,0.052959902,0.046814386,0.032314439,0.036609373,0.032589773,0.031808166,0.029755644,0.035312716,0.042835972,0.050805416,0.051342643,0.031924271,0.036043798,0.026881712,0.012119559,0.024060943,0.03071615,0.040071958,0.053405433,0.075755189
499,1122.433111,500,500,0,0,0.072207521,0.052959902,0.046814386,0.032314439,0.036609373,0.032589773,0.031808166,0.029755644,0.035312716,0.042835972,0.050805416,0.051342643,0.031924271,0.036043798,0.026881712,0.012119559,0.024060943,0.03071615,0.040071958,0.053405433,0.075755189,0.087039617
500,647.4524472,495.8300522,471.002576,-24.82747618,616.4035735,0.052959902,0.046814386,0.032314439,0.036609373,0.032589773,0.031808166,0.029755644,0.035312716,0.042835972,0.050805416,0.051342643,0.031924271,0.036043798,0.026881712,0.012119559,0.024060943,0.03071615,0.040071958,0.053405433,0.075755189,0.087039617,0.111929555
501,200,18.44332517,0,-18.44332517,340.1562433,0.046814386,0.032314439,0.036609373,0.032589773,0.031808166,0.029755644,0.035312716,0.042835972,0.050805416,0.051342643,0.031924271,0.036043798,0.026881712,0.012119559,0.024060943,0.03071615,0.040071958,0.053405433,0.075755189,0.087039617,0.111929555,0.093494646
502,200,0,0,0,0,0.032314439,0.036609373,0.032589773,0.031808166,0.029755644,0.035312716,0.042835972,0.050805416,0.051342643,0.031924271,0.036043798,0.026881712,0.012119559,0.024060943,0.03071615,0.040071958,0.053405433,0.075755189,0.087039617,0.111929555,0.093494646,0.071737554
503,200,0,0,0,0,0.036609373,0.032589773,0.031808166,0.029755644,0.035312716,0.042835972,0.050805416,0.051342643,0.031924271,0.036043798,0.026881712,0.012119559,0.024060943,0.03071615,0.040071958,0.053405433,0.075755189,0.087039617,0.111929555,0.093494646,0.071737554,0.05541703
504,200,-247.5449823,-500,-252.4550177,63733.53596,0.032589773,0.031808166,0.029755644,0.035312716,0.042835972,0.050805416,0.051342643,0.031924271,0.036043798,0.026881712,0.012119559,0.024060943,0.03071615,0.040071958,0.053405433,0.075755189,0.087039617,0.111929555,0.093494646,0.071737554,0.05541703,0.045229621
505,399.8566341,-94.88062374,210.3754043,305.2560281,93181.24269,0.031808166,0.029755644,0.035312716,0.042835972,0.050805416,0.051342643,0.031924271,0.036043798,0.026881712,0.012119559,0.024060943,0.03071615,0.040071958,0.053405433,0.075755189,0.087039617,0.111929555,0.093494646,0.071737554,0.05541703,0.045229621,0.037345089
506,494.7986866,-294.3444801,-373.8961194,-79.55163929,6328.463314,0.029755644,0.035312716,0.042835972,0.050805416,0.051342643,0.031924271,0.036043798,0.026881712,0.012119559,0.024060943,0.03071615,0.040071958,0.053405433,0.075755189,0.087039617,0.111929555,0.093494646,0.071737554,0.05541703,0.045229621,0.037345089,0.027516065
507,741.2381492,-450.9042925,-500,-49.0957075,2410.388495,0.035312716,0.042835972,0.050805416,0.051342643,0.031924271,0.036043798,0.026881712,0.012119559,0.024060943,0.03071615,0.040071958,0.053405433,0.075755189,0.087039617,0.111929555,0.093494646,0.071737554,0.05541703,0.045229621,0.037345089,0.027516065,0.022261033
508,1123.883334,-500,-500,0,0,0.042835972,0.050805416,0.051342643,0.031924271,0.036043798,0.026881712,0.012119559,0.024060943,0.03071615,0.040071958,0.053405433,0.075755189,0.087039617,0.111929555,0.093494646,0.071737554,0.05541703,0.045229621,0.037345089,0.027516065,0.022261033,0.024317262
509,1557.163833,-153.3800492,-71.4064921,81.97355713,6719.664069,0.050805416,0.051342643,0.031924271,0.036043798,0.026881712,0.012119559,0.024060943,0.03071615,0.040071958,0.053405433,0.075755189,0.087039617,0.111929555,0.093494646,0.071737554,0.05541703,0.045229621,0.037345089,0.027516065,0.022261033,0.024317262,0.038275745
510,1724.628778,203.689939,500,296.310061,87799.65225,0.051342643,0.031924271,0.036043798,0.026881712,0.012119559,0.024060943,0.03071615,0.040071958,0.053405433,0.075755189,0.087039617,0.111929555,0.093494646,0.071737554,0.05541703,0.045229621,0.037345089,0.027516065,0.022261033,0.024317262,0.038275745,0.039893237
511,1575.422114,500,500,0,0,0.031924271,0.036043798,0.026881712,0.012119559,0.024060943,0.03071615,0.040071958,0.053405433,0.075755189,0.087039617,0.111929555,0.093494646,0.071737554,0.05541703,0.045229621,0.037345089,0.027516065,0.022261033,0.024317262,0.038275745,0.039893237,0.045151535
512,1157.25706,500,500,0,0,0.036043798,0.026881712,0.012119559,0.024060943,0.03071615,0.040071958,0.053405433,0.075755189,0.087039617,0.111929555,0.093494646,0.071737554,0.05541703,0.045229621,0.037345089,0.027516065,0.022261033,0.024317262,0.038275745,0.039893237,0.045151535,0.04719769
513,717.3205217,-80.71496755,44.5479176,125.2628851,15690.79038,0.026881712,0.012119559,0.024060943,0.03071615,0.040071958,0.053405433,0.075755189,0.087039617,0.111929555,0.093494646,0.071737554,0.05541703,0.045229621,0.037345089,0.027516065,0.022261033,0.024317262,0.038275745,0.039893237,0.045151535,0.04719769,0.051594395
514,758.7909651,341.4404818,500,158.5595182,25141.12081,0.012119559,0.024060943,0.03071615,0.040071958,0.053405433,0.075755189,0.087039617,0.111929555,0.093494646,0.071737554,0.05541703,0.045229621,0.037345089,0.027516065,0.022261033,0.024317262,0.038275745,0.039893237,0.045151535,0.04719769,0.051594395,0.036329106
515,487.2210836,-159.5872029,-381.8725436,-222.2853406,49410.77265,0.024060943,0.03071615,0.040071958,0.053405433,0.075755189,0.087039617,0.111929555,0.093494646,0.071737554,0.05541703,0.045229621,0.037345089,0.027516065,0.022261033,0.024317262,0.038275745,0.039893237,0.045151535,0.04719769,0.051594395,0.036329106,0.043715695
516,604.7342336,-500,-500,0,0,0.03071615,0.040071958,0.053405433,0.075755189,0.087039617,0.111929555,0.093494646,0.071737554,0.05541703,0.045229621,0.037345089,0.027516065,0.022261033,0.024317262,0.038275745,0.039893237,0.045151535,0.04719769,0.051594395,0.036329106,0.043715695,0.02701285
517,1031.682959,-479.1760338,-500,-20.82396617,433.637567,0.040071958,0.053405433,0.075755189,0.087039617,0.111929555,0.093494646,0.071737554,0.05541703,0.045229621,0.037345089,0.027516065,0.022261033,0.024317262,0.038275745,0.039893237,0.045151535,0.04719769,0.051594395,0.036329106,0.043715695,0.02701285,0.015766182
