sim_clock_hour,soc_kwh_in,pref_logged_kW,lp_expert_pref0_kW,,,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,price_11,price_12,price_13,price_14,price_15,price_16,price_17,price_18,price_19,price_20,price_21,price_22,price_23
531,1496.655748,-244.2119057,-319.3097384,-75.09783272,5639.684479,0.034592843,-0.15928893,-0.590965417,0.135276815,0.029274232,-0.460561473,-0.40966448,0.00311082,0.426981129,0.275652013,0.117238112,-0.074318257,0.203223217,0.090153624,0.979132758,-0.36292424,-0.077345537,0.562227993,-0.061251325,0.604964215,0.014465099,0.088185982
532,1696.784835,491.3252827,500,8.674717343,75.25072098,-0.15928893,-0.590965417,0.135276815,0.029274232,-0.460561473,-0.40966448,0.00311082,0.426981129,0.275652013,0.117238112,-0.074318257,0.203223217,0.090153624,0.979132758,-0.36292424,-0.077345537,0.562227993,-0.061251325,0.604964215,0.014465099,0.088185982,-0.120243381
533,1302.902377,176.0449533,500,323.9550467,104946.8723,-0.590965417,0.135276815,0.029274232,-0.460561473,-0.40966448,0.00311082,0.426981129,0.275652013,0.117238112,-0.074318257,0.203223217,0.090153624,0.979132758,-0.36292424,-0.077345537,0.562227993,-0.061251325,0.604964215,0.014465099,0.088185982,-0.120243381,-0.522192989
534,1127.802611,-316.1308004,-207.5761993,108.5546011,11784.10142,0.135276815,0.029274232,-0.460561473,-0.40966448,0.00311082,0.426981129,0.275652013,0.117238112,-0.074318257,0.203223217,0.090153624,0.979132758,-0.36292424,-0.077345537,0.562227993,-0.061251325,0.604964215,0.014465099,0.088185982,-0.120243381,-0.522192989,-0.353277387
535,1393.839539,-426.7430043,-427.5373273,-0.794323054,0.630949114,0.029274232,-0.460561473,-0.40966448,0.00311082,0.426981129,0.275652013,0.117238112,-0.074318257,0.203223217,0.090153624,0.979132758,-0.36292424,-0.077345537,0.562227993,-0.061251325,0.604964215,0.014465099,0.088185982,-0.120243381,-0.522192989,-0.353277387,0.931030851
536,1790.488594,488.9188507,500,11.0811493,122.7918698,-0.460561473,-0.40966448,0.00311082,0.426981129,0.275652013,0.117238112,-0.074318257,0.203223217,0.090153624,0.979132758,-0.36292424,-0.077345537,0.562227993,-0.061251325,0.604964215,0.014465099,0.088185982,-0.120243381,-0.522192989,-0.353277387,0.931030851,0.313101815
537,1405.947585,305.475422,500,194.524578,37839.81145,-0.40966448,0.00311082,0.426981129,0.275652013,0.117238112,-0.074318257,0.203223217,0.090153624,0.979132758,-0.36292424,-0.077345537,0.562227993,-0.061251325,0.604964215,0.014465099,0.088185982,-0.120243381,-0.522192989,-0.353277387,0.931030851,0.313101815,0.292311729
538,1130.321762,-234.8148093,-500,-265.1851907,70323.18537,0.00311082,0.426981129,0.275652013,0.117238112,-0.074318257,0.203223217,0.090153624,0.979132758,-0.36292424,-0.077345537,0.562227993,-0.061251325,0.604964215,0.014465099,0.088185982,-0.120243381,-0.522192989,-0.353277387,0.931030851,0.313101815,0.292311729,0.42145958
539,1316.667277,-471.4928781,-500,-28.50712188,812.6559979,0.426981129,0.275652013,0.117238112,-0.074318257,0.203223217,0.090153624,0.979132758,-0.36292424,-0.077345537,0.562227993,-0.061251325,0.604964215,0.014465099,0.088185982,-0.120243381,-0.522192989,-0.353277387,0.931030851,0.313101815,0.292311729,0.42145958,0.257681255
540,1733.815717,115.6916664,-69.66766629,-185.3593327,34358.08222,0.275652013,0.117238112,-0.074318257,0.203223217,0.090153624,0.979132758,-0.36292424,-0.077345537,0.562227993,-0.061251325,0.604964215,0.014465099,0.088185982,-0.120243381,-0.522192989,-0.353277387,0.931030851,0.313101815,0.292311729,0.42145958,0.257681255,0.433796385
541,1664.921668,498.2084035,500,1.791596493,3.209817994,0.117238112,-0.074318257,0.203223217,0.090153624,0.979132758,-0.36292424,-0.077345537,0.562227993,-0.061251325,0.604964215,0.014465099,0.088185982,-0.120243381,-0.522192989,-0.353277387,0.931030851,0.313101815,0.292311729,0.42145958,0.257681255,0.433796385,-0.086402964
542,1226.160943,493.4785859,500,6.521414126,42.5288422,-0.074318257,0.203223217,0.090153624,0.979132758,-0.36292424,-0.077345537,0.562227993,-0.061251325,0.604964215,0.014465099,0.088185982,-0.120243381,-0.522192989,-0.353277387,0.931030851,0.313101815,0.292311729,0.42145958,0.257681255,0.433796385,-0.086402964,-0.067351623
543,756.9818425,451.5436093,500,48.45639072,2348.021802,0.203223217,0.090153624,0.979132758,-0.36292424,-0.077345537,0.562227993,-0.061251325,0.604964215,0.014465099,0.088185982,-0.120243381,-0.522192989,-0.353277387,0.931030851,0.313101815,0.292311729,0.42145958,0.257681255,0.433796385,-0.086402964,-0.067351623,0.418505226
544,321.42848,-478.5823469,-500,-21.41765312,458.7158652,0.090153624,0.979132758,-0.36292424,-0.077345537,0.562227993,-0.061251325,0.604964215,0.014465099,0.088185982,-0.120243381,-0.522192989,-0.353277387,0.931030851,0.313101815,0.292311729,0.42145958,0.257681255,0.433796385,-0.086402964,-0.067351623,0.418505226,-0.105907452
545,651.5065493,349.6177642,475.2700519,125.6522877,15788.4974,0.979132758,-0.36292424,-0.077345537,0.562227993,-0.061251325,0.604964215,0.014465099,0.088185982,-0.120243381,-0.522192989,-0.353277387,0.931030851,0.313101815,0.292311729,0.42145958,0.257681255,0.433796385,-0.086402964,-0.067351623,0.418505226,-0.105907452,-0.477279437
546,363.3713517,-196.2705725,-328.0301561,-131.7595836,17360.58787,-0.36292424,-0.077345537,0.562227993,-0.061251325,0.604964215,0.014465099,0.088185982,-0.120243381,-0.522192989,-0.353277387,0.931030851,0.313101815,0.292311729,0.42145958,0.257681255,0.433796385,-0.086402964,-0.067351623,0.418505226,-0.105907452,-0.477279437,-0.015343384
547,467.5935547,83.96777177,281.677426,197.7096542,39089.10736,-0.077345537,0.562227993,-0.061251325,0.604964215,0.014465099,0.088185982,-0.120243381,-0.522192989,-0.353277387,0.931030851,0.313101815,0.292311729,0.42145958,0.257681255,0.433796385,-0.086402964,-0.067351623,0.418505226,-0.105907452,-0.477279437,-0.015343384,-0.122902814
548,384.0377819,-498.3814664,-500,-1.618533631,2.619651115,0.562227993,-0.061251325,0.604964215,0.014465099,0.088185982,-0.120243381,-0.522192989,-0.353277387,0.931030851,0.313101815,0.292311729,0.42145958,0.257681255,0.433796385,-0.086402964,-0.067351623,0.418505226,-0.105907452,-0.477279437,-0.015343384,-0.122902814,0.355368428
549,766.9011124,-441.9290363,-500,-58.07096367,3372.236822,-0.061251325,0.604964215,0.014465099,0.088185982,-0.120243381,-0.522192989,-0.353277387,0.931030851,0.313101815,0.292311729,0.42145958,0.257681255,0.433796385,-0.086402964,-0.067351623,0.418505226,-0.105907452,-0.477279437,-0.015343384,-0.122902814,0.355368428,-0.198058808
550,1142.176986,498.6256918,500,1.37430824,1.888723139,0.604964215,0.014465099,0.088185982,-0.120243381,-0.522192989,-0.353277387,0.931030851,0.313101815,0.292311729,0.42145958,0.257681255,0.433796385,-0.086402964,-0.067351623,0.418505226,-0.105907452,-0.477279437,-0.015343384,-0.122902814,0.355368428,-0.198058808,-0.354505342
551,744.62798,-420.916394,-500,-79.08360596,6254.216732,0.014465099,0.088185982,-0.120243381,-0.522192989,-0.353277387,0.931030851,0.313101815,0.292311729,0.42145958,0.257681255,0.433796385,-0.086402964,-0.067351623,0.418505226,-0.105907452,-0.477279437,-0.015343384,-0.122902814,0.355368428,-0.198058808,-0.354505342,-0.077828803
552,1044.074525,478.8809834,500,21.11901656,446.0128605,0.088185982,-0.120243381,-0.522192989,-0.353277387,0.931030851,0.313101815,0.292311729,0.42145958,0.257681255,0.433796385,-0.086402964,-0.067351623,0.418505226,-0.105907452,-0.477279437,-0.015343384,-0.122902814,0.355368428,-0.198058808,-0.354505342,-0.077828803,0.666164409
553,664.0965734,81.98721542,-195.6878175,-277.6750329,77103.4239,-0.120243381,-0.522192989,-0.353277387,0.931030851,0.313101815,0.292311729,0.42145958,0.257681255,0.433796385,-0.086402964,-0.067351623,0.418505226,-0.105907452,-0.477279437,-0.015343384,-0.122902814,0.355368428,-0.198058808,-0.354505342,-0.077828803,0.666164409,0.015830608
554,558.3248678,155.2029699,192.973545,37.77057513,1426.616346,-0.522192989,-0.353277387,0.931030851,0.313101815,0.292311729,0.42145958,0.257681255,0.433796385,-0.086402964,-0.067351623,0.418505226,-0.105907452,-0.477279437,-0.015343384,-0.122902814,0.355368428,-0.198058808,-0.354505342,-0.077828803,0.666164409,0.015830608,0.096406809
555,416.6782936,-445.9252365,-456.128112,-10.20287554,104.0986693,-0.353277387,0.931030851,0.313101815,0.292311729,0.42145958,0.257681255,0.433796385,-0.086402964,-0.067351623,0.418505226,-0.105907452,-0.477279437,-0.015343384,-0.122902814,0.355368428,-0.198058808,-0.354505342,-0.077828803,0.666164409,0.015830608,0.096406809,0.03369817
556,764.5927357,-500,-500,0,0,0.931030851,0.313101815,0.292311729,0.42145958,0.257681255,0.433796385,-0.086402964,-0.067351623,0.418505226,-0.105907452,-0.477279437,-0.015343384,-0.122902814,0.355368428,-0.198058808,-0.354505342,-0.077828803,0.666164409,0.015830608,0.096406809,0.03369817,0.146217473
557,1204.259538,-471.4246337,-500,-28.57536633,816.5515609,0.313101815,0.292311729,0.42145958,0.257681255,0.433796385,-0.086402964,-0.067351623,0.418505226,-0.105907452,-0.477279437,-0.015343384,-0.122902814,0.355368428,-0.198058808,-0.354505342,-0.077828803,0.666164409,0.015830608,0.096406809,0.03369817,0.146217473,0.401345566
558,1642.300844,500,500,0,0,0.292311729,0.42145958,0.257681255,0.433796385,-0.086402964,-0.067351623,0.418505226,-0.105907452,-0.477279437,-0.015343384,-0.122902814,0.355368428,-0.198058808,-0.354505342,-0.077828803,0.666164409,0.015830608,0.096406809,0.03369817,0.146217473,0.401345566,0.593316726
559,1269.510601,471.9672755,500,28.03272447,785.8336412,0.42145958,0.257681255,0.433796385,-0.086402964,-0.067351623,0.418505226,-0.105907452,-0.477279437,-0.015343384,-0.122902814,0.355368428,-0.198058808,-0.354505342,-0.077828803,0.666164409,0.015830608,0.096406809,0.03369817,0.146217473,0.401345566,0.593316726,-0.6127495
560,852.7160748,291.6315925,187.0695524,-104.5620401,10933.22023,0.257681255,0.433796385,-0.086402964,-0.067351623,0.418505226,-0.105907452,-0.477279437,-0.015343384,-0.122902814,0.355368428,-0.198058808,-0.354505342,-0.077828803,0.666164409,0.015830608,0.096406809,0.03369817,0.146217473,0.401345566,0.593316726,-0.6127495,0.599447145
561,589.7335316,447.6982281,410.2458227,-37.45240542,1402.682672,0.433796385,-0.086402964,-0.067351623,0.418505226,-0.105907452,-0.477279437,-0.015343384,-0.122902814,0.355368428,-0.198058808,-0.354505342,-0.077828803,0.666164409,0.015830608,0.096406809,0.03369817,0.146217473,0.401345566,0.593316726,-0.6127495,0.599447145,0.048680228
562,210.8892357,-212.6086826,-488.5376466,-275.928964,76136.79317,-0.086402964,-0.067351623,0.418505226,-0.105907452,-0.477279437,-0.015343384,-0.122902814,0.355368428,-0.198058808,-0.354505342,-0.077828803,0.666164409,0.015830608,0.096406809,0.03369817,0.146217473,0.401345566,0.593316726,-0.6127495,0.599447145,0.048680228,-0.088317614
563,390.6169123,-124.6619553,200.6493814,325.3113367,105827.4658,-0.067351623,0.418505226,-0.105907452,-0.477279437,-0.015343384,-0.122902814,0.355368428,-0.198058808,-0.354505342,-0.077828803,0.666164409,0.015830608,0.096406809,0.03369817,0.146217473,0.401345566,0.593316726,-0.6127495,0.599447145,0.048680228,-0.088317614,0.989372261
564,516.0082191,-422.5398569,-500,-77.46014315,6000.073777,0.418505226,-0.105907452,-0.477279437,-0.015343384,-0.122902814,0.355368428,-0.198058808,-0.354505342,-0.077828803,0.666164409,0.015830608,0.096406809,0.03369817,0.146217473,0.401345566,0.593316726,-0.6127495,0.599447145,0.048680228,-0.088317614,0.989372261,-0.042809386
565,874.5615119,-363.8698859,210.0647493,573.9346352,329400.9655,-0.105907452,-0.477279437,-0.015343384,-0.122902814,0.355368428,-0.198058808,-0.354505342,-0.077828803,0.666164409,0.015830608,0.096406809,0.03369817,0.146217473,0.401345566,0.593316726,-0.6127495,0.599447145,0.048680228,-0.088317614,0.989372261,-0.042809386,0.797927668
566,1189.143293,499.2187542,500,0.781245836,0.610345056,-0.477279437,-0.015343384,-0.122902814,0.355368428,-0.198058808,-0.354505342,-0.077828803,0.666164409,0.015830608,0.096406809,0.03369817,0.146217473,0.401345566,0.593316726,-0.6127495,0.599447145,0.048680228,-0.088317614,0.989372261,-0.042809386,0.797927668,0.409208681
567,779.4530222,-289.7168051,-74.25997658,215.4568285,46421.64495,-0.015343384,-0.122902814,0.355368428,-0.198058808,-0.354505342,-0.077828803,0.666164409,0.015830608,0.096406809,0.03369817,0.146217473,0.401345566,0.593316726,-0.6127495,0.599447145,0.048680228,-0.088317614,0.989372261,-0.042809386,0.797927668,0.409208681,-0.386861936
568,949.2336137,-499.7595086,-500,-0.240491446,0.057836136,-0.122902814,0.355368428,-0.198058808,-0.354505342,-0.077828803,0.666164409,0.015830608,0.096406809,0.03369817,0.146217473,0.401345566,0.593316726,-0.6127495,0.599447145,0.048680228,-0.088317614,0.989372261,-0.042809386,0.797927668,0.409208681,-0.386861936,0.230340377
569,1343.089203,-18.99340446,500,518.9934045,269354.1539,0.355368428,-0.198058808,-0.354505342,-0.077828803,0.666164409,0.015830608,0.096406809,0.03369817,0.146217473,0.401345566,0.593316726,-0.6127495,0.599447145,0.048680228,-0.088317614,0.989372261,-0.042809386,0.797927668,0.409208681,-0.386861936,0.230340377,0.349734503
570,1352.702342,-442.9224761,29.16036042,472.0828365,222862.2045,-0.198058808,-0.354505342,-0.077828803,0.666164409,0.015830608,0.096406809,0.03369817,0.146217473,0.401345566,0.593316726,-0.6127495,0.599447145,0.048680228,-0.088317614,0.989372261,-0.042809386,0.797927668,0.409208681,-0.386861936,0.230340377,0.349734503,0.024834539
571,1685.268655,482.8080063,500,17.19199374,295.5646488,-0.354505342,-0.077828803,0.666164409,0.015830608,0.096406809,0.03369817,0.146217473,0.401345566,0.593316726,-0.6127495,0.599447145,0.048680228,-0.088317614,0.989372261,-0.042809386,0.797927668,0.409208681,-0.386861936,0.230340377,0.349734503,0.024834539,-0.836185848
572,1292.322593,-249.0448391,-34.39727058,214.6475685,46073.57866,-0.077828803,0.666164409,0.015830608,0.096406809,0.03369817,0.146217473,0.401345566,0.593316726,-0.6127495,0.599447145,0.048680228,-0.088317614,0.989372261,-0.042809386,0.797927668,0.409208681,-0.386861936,0.230340377,0.349734503,0.024834539,-0.836185848,-0.027661648
573,1440.733447,-212.5334885,-378.1753191,-165.6418306,27437.21604,0.666164409,0.015830608,0.096406809,0.03369817,0.146217473,0.401345566,0.593316726,-0.6127495,0.599447145,0.048680228,-0.088317614,0.989372261,-0.042809386,0.797927668,0.409208681,-0.386861936,0.230340377,0.349734503,0.024834539,-0.836185848,-0.027661648,0.013357423
574,1615.409909,-100.2015748,-194.305359,-94.10378413,8855.522188,0.015830608,0.096406809,0.03369817,0.146217473,0.401345566,0.593316726,-0.6127495,0.599447145,0.048680228,-0.088317614,0.989372261,-0.042809386,0.797927668,0.409208681,-0.386861936,0.230340377,0.349734503,0.024834539,-0.836185848,-0.027661648,0.013357423,-0.373049089
575,1703.966762,470.2471953,500,29.75280473,885.2293893,0.096406809,0.03369817,0.146217473,0.401345566,0.593316726,-0.6127495,0.599447145,0.048680228,-0.088317614,0.989372261,-0.042809386,0.797927668,0.409208681,-0.386861936,0.230340377,0.349734503,0.024834539,-0.836185848,-0.027661648,0.013357423,-0.373049089,0.785313299
576,1307.081974,-474.8050219,-500,-25.19497807,634.7869199,0.03369817,0.146217473,0.401345566,0.593316726,-0.6127495,0.599447145,0.048680228,-0.088317614,0.989372261,-0.042809386,0.797927668,0.409208681,-0.386861936,0.230340377,0.349734503,0.024834539,-0.836185848,-0.027661648,0.013357423,-0.373049089,0.785313299,-0.052762651
577,1654.740407,426.3335836,347.0951655,-79.23841808,6278.7269,0.146217473,0.401345566,0.593316726,-0.6127495,0.599447145,0.048680228,-0.088317614,0.989372261,-0.042809386,0.797927668,0.409208681,-0.386861936,0.230340377,0.349734503,0.024834539,-0.836185848,-0.027661648,0.013357423,-0.373049089,0.785313299,-0.052762651,-0.12234056
578,1319.64175,-346.9116964,-500,-153.0883036,23436.0287,0.401345566,0.593316726,-0.6127495,0.599447145,0.048680228,-0.088317614,0.989372261,-0.042809386,0.797927668,0.409208681,-0.386861936,0.230340377,0.349734503,0.024834539,-0.836185848,-0.027661648,0.013357423,-0.373049089,0.785313299,-0.052762651,-0.12234056,-0.087880417
579,1569.869224,-49.82321464,-58.03239535,-8.209180709,67.39064791,0.593316726,-0.6127495,0.599447145,0.048680228,-0.088317614,0.989372261,-0.042809386,0.797927668,0.409208681,-0.386861936,0.230340377,0.349734503,0.024834539,-0.836185848,-0.027661648,0.013357423,-0.373049089,0.785313299,-0.052762651,-0.12234056,-0.087880417,-0.283427968
580,1634.007051,483.3139017,500,16.6860983,278.4258765,-0.6127495,0.599447145,0.048680228,-0.088317614,0.989372261,-0.042809386,0.797927668,0.409208681,-0.386861936,0.230340377,0.349734503,0.024834539,-0.836185848,-0.027661648,0.013357423,-0.373049089,0.785313299,-0.052762651,-0.12234056,-0.087880417,-0.283427968,-0.282479896
581,1236.470219,496.0246977,500,3.97530235,15.80302877,0.599447145,0.048680228,-0.088317614,0.989372261,-0.042809386,0.797927668,0.409208681,-0.386861936,0.230340377,0.349734503,0.024834539,-0.836185848,-0.027661648,0.013357423,-0.373049089,0.785313299,-0.052762651,-0.12234056,-0.087880417,-0.283427968,-0.282479896,0.067548936
582,797.0171725,-496.1718417,-500,-3.828158337,14.65479625,0.048680228,-0.088317614,0.989372261,-0.042809386,0.797927668,0.409208681,-0.386861936,0.230340377,0.349734503,0.024834539,-0.836185848,-0.027661648,0.013357423,-0.373049089,0.785313299,-0.052762651,-0.12234056,-0.087880417,-0.283427968,-0.282479896,0.067548936,0.160288186
583,1191.309492,486.3530028,500,13.64699715,186.2405312,-0.088317614,0.989372261,-0.042809386,0.797927668,0.409208681,-0.386861936,0.230340377,0.349734503,0.024834539,-0.836185848,-0.027661648,0.013357423,-0.373049089,0.785313299,-0.052762651,-0.12234056,-0.087880417,-0.283427968,-0.282479896,0.067548936,0.160288186,-0.157911365
584,836.3445416,-251.3250795,-330.1636404,-78.83856091,6215.518686,0.989372261,-0.042809386,0.797927668,0.409208681,-0.386861936,0.230340377,0.349734503,0.024834539,-0.836185848,-0.027661648,0.013357423,-0.373049089,0.785313299,-0.052762651,-0.12234056,-0.087880417,-0.283427968,-0.282479896,0.067548936,0.160288186,-0.157911365,0.018797899
585,1025.965012,-462.1484799,-500,-37.85152011,1432.737575,-0.042809386,0.797927668,0.409208681,-0.386861936,0.230340377,0.349734503,0.024834539,-0.836185848,-0.027661648,0.013357423,-0.373049089,0.785313299,-0.052762651,-0.12234056,-0.087880417,-0.283427968,-0.282479896,0.067548936,0.160288186,-0.157911365,0.018797899,-0.506052032
586,1448.315882,485.6900617,500,14.3099383,204.7743341,0.797927668,0.409208681,-0.386861936,0.230340377,0.349734503,0.024834539,-0.836185848,-0.027661648,0.013357423,-0.373049089,0.785313299,-0.052762651,-0.12234056,-0.087880417,-0.283427968,-0.282479896,0.067548936,0.160288186,-0.157911365,0.018797899,-0.506052032,0.248662034
587,1085.915772,-499.1732806,-500,-0.826719396,0.68346496,0.409208681,-0.386861936,0.230340377,0.349734503,0.024834539,-0.836185848,-0.027661648,0.013357423,-0.373049089,0.785313299,-0.052762651,-0.12234056,-0.087880417,-0.283427968,-0.282479896,0.067548936,0.160288186,-0.157911365,0.018797899,-0.506052032,0.248662034,-0.269807395
588,1468.892271,498.7125791,500,1.287420915,1.657452612,-0.386861936,0.230340377,0.349734503,0.024834539,-0.836185848,-0.027661648,0.013357423,-0.373049089,0.785313299,-0.052762651,-0.12234056,-0.087880417,-0.283427968,-0.282479896,0.067548936,0.160288186,-0.157911365,0.018797899,-0.506052032,0.248662034,-0.269807395,0.110972717
589,1085.399542,494.9661628,500,5.033837163,25.33951658,0.230340377,0.349734503,0.024834539,-0.836185848,-0.027661648,0.013357423,-0.373049089,0.785313299,-0.052762651,-0.12234056,-0.087880417,-0.283427968,-0.282479896,0.067548936,0.160288186,-0.157911365,0.018797899,-0.506052032,0.248662034,-0.269807395,0.110972717,-0.342733195
590,619.7376907,-496.4229428,-500,-3.577057245,12.79533853,0.349734503,0.024834539,-0.836185848,-0.027661648,0.013357423,-0.373049089,0.785313299,-0.052762651,-0.12234056,-0.087880417,-0.283427968,-0.282479896,0.067548936,0.160288186,-0.157911365,0.018797899,-0.506052032,0.248662034,-0.269807395,0.110972717,-0.342733195,-0.184104639
591,968.8326335,343.257691,309.2975089,-33.96018207,1153.293966,0.024834539,-0.836185848,-0.027661648,0.013357423,-0.373049089,0.785313299,-0.052762651,-0.12234056,-0.087880417,-0.283427968,-0.282479896,0.067548936,0.160288186,-0.157911365,0.018797899,-0.506052032,0.248662034,-0.269807395,0.110972717,-0.342733195,-0.184104639,0.111021757
592,684.0635757,472.407408,500,27.59259203,761.3511349,-0.836185848,-0.027661648,0.013357423,-0.373049089,0.785313299,-0.052762651,-0.12234056,-0.087880417,-0.283427968,-0.282479896,0.067548936,0.160288186,-0.157911365,0.018797899,-0.506052032,0.248662034,-0.269807395,0.110972717,-0.342733195,-0.184104639,0.111021757,-0.44948903
593,241.8351576,-68.29713472,44.03700801,112.3341427,12618.95962,-0.027661648,0.013357423,-0.373049089,0.785313299,-0.052762651,-0.12234056,-0.087880417,-0.283427968,-0.282479896,0.067548936,0.160288186,-0.157911365,0.018797899,-0.506052032,0.248662034,-0.269807395,0.110972717,-0.342733195,-0.184104639,0.111021757,-0.44948903,1.042797214
594,229.8287151,-492.100241,-500,-7.899758969,62.40619177,0.013357423,-0.373049089,0.785313299,-0.052762651,-0.12234056,-0.087880417,-0.283427968,-0.282479896,0.067548936,0.160288186,-0.157911365,0.018797899,-0.506052032,0.248662034,-0.269807395,0.110972717,-0.342733195,-0.184104639,0.111021757,-0.44948903,1.042797214,0.060317975
595,606.7353954,-144.7870163,-71.85747857,72.92953774,5318.717475,-0.373049089,0.785313299,-0.052762651,-0.12234056,-0.087880417,-0.283427968,-0.282479896,0.067548936,0.160288186,-0.157911365,0.018797899,-0.506052032,0.248662034,-0.269807395,0.110972717,-0.342733195,-0.184104639,0.111021757,-0.44948903,1.042797214,0.060317975,0.065897273
596,728.4463738,-122.6590005,500,622.6590005,387704.2309,0.785313299,-0.052762651,-0.12234056,-0.087880417,-0.283427968,-0.282479896,0.067548936,0.160288186,-0.157911365,0.018797899,-0.506052032,0.248662034,-0.269807395,0.110972717,-0.342733195,-0.184104639,0.111021757,-0.44948903,1.042797214,0.060317975,0.065897273,-0.18377624
597,817.8553302,-500,-500,0,0,-0.052762651,-0.12234056,-0.087880417,-0.283427968,-0.282479896,0.067548936,0.160288186,-0.157911365,0.018797899,-0.506052032,0.248662034,-0.269807395,0.110972717,-0.342733195,-0.184104639,0.111021757,-0.44948903,1.042797214,0.060317975,0.065897273,-0.18377624,0.727914024
598,1219.457835,495.7084996,500,4.291500383,18.41697554,-0.12234056,-0.087880417,-0.283427968,-0.282479896,0.067548936,0.160288186,-0.157911365,0.018797899,-0.506052032,0.248662034,-0.269807395,0.110972717,-0.342733195,-0.184104639,0.111021757,-0.44948903,1.042797214,0.060317975,0.065897273,-0.18377624,0.727914024,0.624387117
599,828.8878676,-77.70266167,500,577.7026617,333740.3653,-0.087880417,-0.283427968,-0.282479896,0.067548936,0.160288186,-0.157911365,0.018797899,-0.506052032,0.248662034,-0.269807395,0.110972717,-0.342733195,-0.184104639,0.111021757,-0.44948903,1.042797214,0.060317975,0.065897273,-0.18377624,0.727914024,0.624387117,0.174832485
600,855.0501978,-478.9262052,-494.6840023,-15.75779714,248.3081707,-0.283427968,-0.282479896,0.067548936,0.160288186,-0.157911365,0.018797899,-0.506052032,0.248662034,-0.269807395,0.110972717,-0.342733195,-0.184104639,0.111021757,-0.44948903,1.042797214,0.060317975,0.065897273,-0.18377624,0.727914024,0.624387117,0.174832485,-0.502252611
601,1245.712978,-238.1917384,416.5399767,654.7317152,428673.6189,-0.282479896,0.067548936,0.160288186,-0.157911365,0.018797899,-0.506052032,0.248662034,-0.269807395,0.110972717,-0.342733195,-0.184104639,0.111021757,-0.44948903,1.042797214,0.060317975,0.065897273,-0.18377624,0.727914024,0.624387117,0.174832485,-0.502252611,-0.166687471
602,1469.010963,180.1270377,-348.4095128,-528.5365505,279350.8852,0.067548936,0.160288186,-0.157911365,0.018797899,-0.506052032,0.248662034,-0.269807395,0.110972717,-0.342733195,-0.184104639,0.111021757,-0.44948903,1.042797214,0.060317975,0.065897273,-0.18377624,0.727914024,0.624387117,0.174832485,-0.502252611,-0.166687471,0.278359524
603,1326.908749,-490.2189975,-497.9907903,-7.771792827,60.40076375,0.160288186,-0.157911365,0.018797899,-0.506052032,0.248662034,-0.269807395,0.110972717,-0.342733195,-0.184104639,0.111021757,-0.44948903,1.042797214,0.060317975,0.065897273,-0.18377624,0.727914024,0.624387117,0.174832485,-0.502252611,-0.166687471,0.278359524,-0.17482595
604,1707.937021,297.9469838,500,202.0530162,40825.42136,-0.157911365,0.018797899,-0.506052032,0.248662034,-0.269807395,0.110972717,-0.342733195,-0.184104639,0.111021757,-0.44948903,1.042797214,0.060317975,0.065897273,-0.18377624,0.727914024,0.624387117,0.174832485,-0.502252611,-0.166687471,0.278359524,-0.17482595,-0.445641936
605,1489.149249,456.7586439,500,43.24135606,1869.814874,0.018797899,-0.506052032,0.248662034,-0.269807395,0.110972717,-0.342733195,-0.184104639,0.111021757,-0.44948903,1.042797214,0.060317975,0.065897273,-0.18377624,0.727914024,0.624387117,0.174832485,-0.502252611,-0.166687471,0.278359524,-0.17482595,-0.445641936,-0.445039785
606,1095.773323,-475.3779485,-241.2912392,234.0867093,54796.58747,-0.506052032,0.248662034,-0.269807395,0.110972717,-0.342733195,-0.184104639,0.111021757,-0.44948903,1.042797214,0.060317975,0.065897273,-0.18377624,0.727914024,0.624387117,0.174832485,-0.502252611,-0.166687471,0.278359524,-0.17482595,-0.445641936,-0.445039785,-0.273530154
607,1479.22756,220.8911321,500,279.1088679,77901.76014,0.248662034,-0.269807395,0.110972717,-0.342733195,-0.184104639,0.111021757,-0.44948903,1.042797214,0.060317975,0.065897273,-0.18377624,0.727914024,0.624387117,0.174832485,-0.502252611,-0.166687471,0.278359524,-0.17482595,-0.445641936,-0.445039785,-0.273530154,0.050461782
608,1342.707198,-471.6397292,-481.3608444,-9.721115174,94.50008023,-0.269807395,0.110972717,-0.342733195,-0.184104639,0.111021757,-0.44948903,1.042797214,0.060317975,0.065897273,-0.18377624,0.727914024,0.624387117,0.174832485,-0.502252611,-0.166687471,0.278359524,-0.17482595,-0.445641936,-0.445039785,-0.273530154,0.050461782,-0.20447639
609,1741.943539,491.6873153,500,8.312684718,69.10072722,0.110972717,-0.342733195,-0.184104639,0.111021757,-0.44948903,1.042797214,0.060317975,0.065897273,-0.18377624,0.727914024,0.624387117,0.174832485,-0.502252611,-0.166687471,0.278359524,-0.17482595,-0.445641936,-0.445039785,-0.273530154,0.050461782,-0.20447639,0.057290924
610,1381.820791,-424.9867641,-440.1886409,-15.20187685,231.0970598,-0.342733195,-0.184104639,0.111021757,-0.44948903,1.042797214,0.060317975,0.065897273,-0.18377624,0.727914024,0.624387117,0.174832485,-0.502252611,-0.166687471,0.278359524,-0.17482595,-0.445641936,-0.445039785,-0.273530154,0.050461782,-0.20447639,0.057290924,1.15685219
